uid,domainID,siteID,pitNamedLocation,pitID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,soilSeries,soilFamily,soilSubgroup,soilGreatGroup,soilSuborder,soilOrder,samplingProtocolVersion,recordedByA,recordedByB,recordedByC,recordedByD,recordedByE,soilProfileDescriberA,soilProfileDescriberB,soilProfileDescriberC,soilProfileDescriberD,soilProfileDescriberE,soilProfileDescriberF,soilProfileDescriberInst,pitDepth,nrcsDescriptionID
"24519f99-ff5c-4eaf-a5c5-d2cf9e1cecf7","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1",37.032690,-119.262100,,6.0,1204.0,,"2016-08-15","2016-08-15","Holland","Fine-loamy - mixed - semiactive - mesic Ultic Haploxeralfs","Ultic Haploxeralfs","Haploxeralfs","Xeralf","Alfisol","NEON.DOC.001307vB","David Durden","Robert Lee",,,,"Wh4TM1sphWvWOSpP3dq/ig==","8aaZsVV6t81qRc1KOrblGQ==","qDIgySpxMdMyNbOAMdrfTA==",,,,"Natural Resource Conservation Service",255.0,"S2016CA019003"
