uid,domainID,siteID,pitNamedLocation,pitID,horizonID,horizonName,setDate,collectDate,archiveID,archiveLaboratoryName,archiveTopDepth,archiveBottomDepth,remarks,sampleMass
"c46bb23b-1ac1-4ff1-924a-b972acdaecf0","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_C1","C1","2014-02-24","2014-02-24","13_MOAB_PIT1_ARCHIVE_116_160_C1","NEON",116.0,160.0,,3600.3
"63a7f879-f32c-40b0-ba2a-7f03d7514767","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_CK","Ck","2014-02-24","2014-02-24","13_MOAB_PIT1_ARCHIVE_82_116_CK","NEON",82.0,116.0,,3601.3
"d29c9ff1-7a28-41c3-b60a-f750bb164f39","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_C2","C2","2014-02-24","2014-02-24",,,,,,
"7f8287cc-614f-45b5-b3e0-286582a3bb6b","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BW","Bw","2014-02-24","2014-02-24","13_MOAB_PIT1_ARCHIVE_6_31_BW","NEON",6.0,31.0,,3600.5
"a9570eee-3eb9-4a6a-9797-53ec8f68beb8","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BK1","Bk1","2014-02-24","2014-02-24","13_MOAB_PIT1_ARCHIVE_31_47_BK1","NEON",31.0,47.0,,3600.9
"a6debc58-0039-41ae-a5ea-434c3a61df6c","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_C2","C2","2014-02-24","2014-02-24","13_MOAB_PIT1_ARCHIVE_160_200_C2","NEON",160.0,200.0,,3600.2
"c06cbd20-2085-4c83-a3c0-df3944df324c","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BK2","Bk2","2014-02-24","2014-02-24","13_MOAB_PIT1_ARCHIVE_47_62_BK2","NEON",47.0,62.0,,3600.3
"a9e6f681-b86a-4aaa-9879-a170744cd71b","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_BK3","Bk3","2014-02-24","2014-02-24","13_MOAB_PIT1_ARCHIVE_62_82_BK3","NEON",62.0,82.0,,3600.3
"b2f3408d-f8f1-4e7c-996f-e349b8152dd8","D13","MOAB","MEGAPT100983","13_MOAB_PIT1","13_MOAB_PIT1_A","A","2014-02-24","2014-02-24","13_MOAB_PIT1_ARCHIVE_O_6_A","NEON",0.0,6.0,,3600.9
