uid,domainID,siteID,pitNamedLocation,pitID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,soilSeries,soilFamily,soilSubgroup,soilGreatGroup,soilSuborder,soilOrder,samplingProtocolVersion,recordedByA,recordedByB,recordedByC,recordedByD,recordedByE,soilProfileDescriberA,soilProfileDescriberB,soilProfileDescriberC,soilProfileDescriberD,soilProfileDescriberE,soilProfileDescriberF,soilProfileDescriberInst,pitDepth,nrcsDescriptionID
"f35f6a2f-3536-4fc4-be46-ff2f2c462f75","D08","LENO","MEGAPT100980","D08_LENO_PIT1",31.853100,-88.161030,,3.1,8.0,,"2015-03-16","2015-03-16","Urbo","Fine - mixed - active - acid - thermic Vertic Epiaquepts","Vertic Epiaquepts","Epiaquepts","Aquepts","Inceptisol","NEON.DOC.001307vB","Ed Ayres","Rommel Zulueta","Josh Roberti",,,"9vKYcOmIBs0yCu8yqHKUkg==","U7Ab4q+OyD8UtkdAJJtKa0czt1xo91ez","2oqad7FSHemNQjgsDt4WemTctL1tJlil","vzuRHoGC6/cD3t1o/tODmw==",,,"Natural Resource Conservation Service",200.0,"S2015AL023004"
