uid,domainID,siteID,pitNamedLocation,pitID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,soilSeries,soilFamily,soilSubgroup,soilGreatGroup,soilSuborder,soilOrder,samplingProtocolVersion,recordedByA,recordedByB,recordedByC,recordedByD,recordedByE,soilProfileDescriberA,soilProfileDescriberB,soilProfileDescriberC,soilProfileDescriberD,soilProfileDescriberE,soilProfileDescriberF,soilProfileDescriberInst,pitDepth,nrcsDescriptionID
"c919774e-abc2-4f35-9f46-e3cbf83bd160","D19","HEAL","MEGAPT100974","D19_HEAL_PIT1",63.879800,-149.215390,,5.0,670.0,,"2015-11-04","2015-11-04","No series matches description","Coarse-silty - mixed - superactive - subgelic Typic Histoturbels","Typic Histoturbels","Histoturbels","Turbel","Gelisol","NEON.DOC.001307vC","Rommel Zulueta","David Durden","Michael SanClements",,,"KdhgWXE7nU+J5fhYCeEqPw==",,,,,,"Natural Resource Conservation Service",84.0,"S2016AK068001_MP"
