uid,domainID,siteID,pitNamedLocation,pitID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,soilSeries,soilFamily,soilSubgroup,soilGreatGroup,soilSuborder,soilOrder,samplingProtocolVersion,recordedByA,recordedByB,recordedByC,recordedByD,recordedByE,soilProfileDescriberA,soilProfileDescriberB,soilProfileDescriberC,soilProfileDescriberD,soilProfileDescriberE,soilProfileDescriberF,soilProfileDescriberInst,pitDepth,nrcsDescriptionID
"bdc66758-cc53-4912-8fd9-871de7712aca","D02","SERC","MEGAPT100992","2_SERC_PIT1",38.891240,-76.558840,,4.7,27.4,,"2014-05-05","2014-05-05","Adelphia - Taxadjunct","Fine-loamy - mixed - active - mesic Aquic Hapludults","Aquic Hapludults","Hapludults","Udult","Ultisol","NEON.DOC.001307vA","Ed Ayres","Rommel Zulueta",,,,"FfGJ6keMDL12jkWNxjd1nw==","lvON+s4pWKtwhqmkotDMaQ==","+lH3vzz3JGqn6dZbXDFVbg==",,,,"Natural Resource Conservation Service",200.0,"2014MD003001"
