uid,domainID,siteID,pitNamedLocation,pitID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,soilSeries,soilFamily,soilSubgroup,soilGreatGroup,soilSuborder,soilOrder,samplingProtocolVersion,recordedByA,recordedByB,recordedByC,recordedByD,recordedByE,soilProfileDescriberA,soilProfileDescriberB,soilProfileDescriberC,soilProfileDescriberD,soilProfileDescriberE,soilProfileDescriberF,soilProfileDescriberInst,pitDepth,nrcsDescriptionID
"49cf23bc-4848-4aaa-920b-5bf26e42bf0d","D18","TOOL","MEGAPT106787","D18_TOOL_PIT1",68.660450,-149.370128,,2.5,837.0,,"2016-04-20","2016-04-20","No series matches description","Loamy-skeletal - mixed - superactive - acid - pergelic Typic Histoturbels","Typic Histoturbels","Histoturbels","Turbel","Gelisol","NEON.DOC.001307vB","Rommel Zulueta","David Durden",,,,"mYT0YhEn+M4kchVaOHWEBQ==",,,,,,"Natural Resource Conservation Service",73.0,"S2016AK185001"
