uid,domainID,siteID,pitNamedLocation,pitID,horizonID,bulkDensID,horizonName,setDate,collectDate,laboratoryName,labProjID,bulkDensCenterDepth,bulkDensTopDepth,bulkDensBottomDepth,bulkDensHorizonProportion,bulkDensSampleType,bulkDensExclCoarseFrag,remarks
"f94241b2-b300-4ce4-be72-51726c5b9589","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BW","9_WOODWORTH_PIT1_20-30_BULKD_2BW","2Bw","2012-09-18","2012-09-18","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",25.0,10.0,20.0,1.0,"Regular",1.3352,
"8ef436cc-0132-40bd-bccc-ecb1315813b5","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BK2","9_WOODWORTH_PIT1_60-67.5_BULKD_2BK2","2Bk2","2012-09-18","2012-09-18","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",63.8,60.0,67.5,1.0,"Regular",1.1567,"2 x 7.5 cm long cores."
"2be9df58-a304-4cb8-ba90-a78a8d4c59b4","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BCK","9_WOODWORTH_PIT1_115-118.5_BULKD_2BCK","2BCk","2012-09-18","2012-09-18","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",116.8,115.0,118.5,1.0,"Regular",1.1700,"3 cores (3; 3.5; & 3.5 cm long)"
"22a31d99-29b8-46fc-b91c-2407c1b8b48b","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_AP","9_WOODWORTH_PIT1_6-16_BULKD_AP","Ap","2012-09-18","2012-09-18","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",11.0,6.0,16.0,1.0,"Regular",1.1478,
"f7792ef5-9d91-4f00-97ea-1382feabfda8","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2C","9_WOODWORTH_PIT1_165-168.5_BULKD_2C","2C","2012-09-18","2012-09-18","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",166.8,165.0,168.5,1.0,"Regular",1.3330,"3 cores (3; 3.5; & 3.5 cm long)"
"a0b169b5-5f2f-411c-8a4d-6734a7e50296","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BK1","9_WOODWORTH_PIT1_40-50_BULKD_2BK1","2Bk1","2012-09-18","2012-09-18","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",45.0,40.0,50.0,1.0,"Regular",1.0925,
"7b8c3712-c815-4e1f-bfcf-8307021536f7","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_AO","9_WOODWORTH_PIT1_0-6_BULKD_AO","AO","2012-09-18","2012-09-18","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",3.0,0.0,6.0,1.0,"Regular",0.6936,
