uid,domainID,siteID,pitNamedLocation,pitID,horizonID,biogeoID,horizonName,biogeoHorizonProportion,biogeoSampleType,setDate,collectDate,coarseFrag2To5,coarseFrag5To20,sandTotal,siltTotal,clayTotal,carbonateClay,clayFineContent,siltFineContent,siltCoarseContent,sandVeryFineContent,sandFineContent,sandMediumContent,sandCoarseContent,sandVeryCoarseContent,carbonTot,nitrogenTot,sulfurTot,estimatedOC,airDryOvenDry,alMjelm,caMjelm,feMjelm,kMjelm,mgMjelm,mnMjelm,naMjelm,pMjelm,siMjelm,srMjelm,tiMjelm,zrMjelm,phCacl2,phH2o,ec12pre,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,laboratoryName,labProjID,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,remarks
"e0553968-4fdb-4a8c-8187-79b6a7f44063","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BK2","9_WOODWORTH_PIT1_58-92_BIOGEO_2BK2","2Bk2",1.0,"Regular","2012-09-18","2012-09-18",368,195,90.5,6.5,3.0,1.0,,4.0,2.5,1.8,10.6,23.2,17.9,37.0,33.1,0.30,0.00,2.0,1.005,37641,85349,20785,10318,25024,1781,11677,300,233528,201,1137,45,7.9,8.6,0.12,,260,34.9,0.1,2.8,0.0,3.7,,37.8,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",58.0,92.0,75.0,
"5e5171a3-18b5-4274-82de-025d069456ab","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BK1","9_WOODWORTH_PIT1_32-58_BIOGEO_2BK1","2Bk1",1.0,"Regular","2012-09-18","2012-09-18",207,106,85.6,9.4,5.0,0.7,,4.7,4.7,1.5,9.4,22.5,29.4,22.8,32.5,0.90,0.10,6.0,1.007,38369,78231,23465,10475,23054,1499,11503,424,232573,196,1102,48,7.8,8.5,0.16,,220,34.0,0.1,2.9,0.0,5.6,,37.0,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",32.0,58.0,45.0,
"d92569a2-812c-48e9-8c42-254401d15598","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BCK","9_WOODWORTH_PIT1_92-133_BIOGEO_2BCK","2BCk",1.0,"Regular","2012-09-18","2012-09-18",221,214,89.5,7.5,3.0,0.7,,4.7,2.8,1.5,4.7,14.6,41.8,26.9,28.7,0.10,0.00,1.0,1.006,39629,79788,29814,11298,26799,1681,12319,335,232733,213,1212,49,7.9,8.5,0.11,,230,22.0,0.1,2.9,0.0,3.0,,25.0,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",92.0,133.0,112.5,
"f9a9eb1c-088a-4ff0-83bb-9db78cd8a407","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BW","9_WOODWORTH_PIT1_16-32_BIOGEO_2BW","2Bw",1.0,"Regular","2012-09-18","2012-09-18",179,134,73.7,17.4,8.9,0.0,,9.1,8.3,4.9,15.2,21.2,17.1,15.3,30.8,1.60,0.20,16.0,1.012,43943,42784,26190,11049,15941,2064,11620,696,268931,188,1767,68,7.4,8.1,0.20,,130,26.2,0.2,5.6,0.0,11.9,,32.0,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",16.0,32.0,24.0,
"3e4f20fc-0fae-42cb-9ed3-2a7f639cbaa2","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_AP","9_WOODWORTH_PIT1_6-16_BIOGEO_AP","Ap",1.0,"Regular","2012-09-18","2012-09-18",86,142,59.3,24.3,16.4,,,13.8,10.5,6.2,16.1,17.7,11.6,7.7,25.6,2.20,0.20,24.0,1.017,47624,12550,21886,13997,5649,1661,12157,569,316081,184,2147,94,7.1,7.8,0.21,,10,18.5,0.5,5.2,0.0,19.1,,24.2,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",6.0,16.0,11.0,
"238bf62b-bc0e-4257-806c-356422d8f01d","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_AO","9_WOODWORTH_PIT1_0-6_BIOGEO_AO","AO",1.0,"Regular","2012-09-18","2012-09-18",68,49,55.3,25.0,19.7,,,14.4,10.6,5.7,14.6,15.8,11.3,7.9,56.3,4.70,0.90,56.0,1.023,44683,12065,20536,13212,5107,1288,10192,644,286080,161,2163,83,6.5,7.2,0.34,,,22.8,1.3,5.9,0.0,27.9,,30.0,100,,,,,,0.0,5.8,0.6,0.0,0.69,1.9,88.00,4.5,0.8,2.5,0.0,0.0,0.0,0.0,6.6,,0.5,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",0.0,6.0,3.0,
"bdcff7d1-ab96-4cb6-a4bf-9f18ccde2fbc","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2C","9_WOODWORTH_PIT1_133-200_BIOGEO_2C","2C",1.0,"Regular","2012-09-18","2012-09-18",148,219,86.5,6.1,7.4,0.0,,5.9,0.2,2.0,4.8,25.1,37.4,17.2,19.3,0.00,0.10,1.0,1.010,35918,50790,40866,10091,18685,1442,11402,380,255207,185,1048,38,7.8,8.4,0.02,,160,22.5,0.1,4.2,0.0,4.1,,26.8,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",133.0,200.0,166.5,
