uid,domainID,siteID,pitNamedLocation,pitID,horizonID,horizonName,setDate,collectDate,archiveID,archiveLaboratoryName,archiveTopDepth,archiveBottomDepth,remarks,sampleMass
"5cca6b57-f587-4da7-8215-e1768db476a1","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2C","2C","2012-09-18","2012-09-18","9_WOODWORTH_PIT1_133-200_ARCHIVE_2C","NEON",133.0,200.0,,1201.4
"bbcc0b8f-e31e-4e8c-8e43-d02c11f3bcb5","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BK2","2Bk2","2012-09-18","2012-09-18","9_WOODWORTH_PIT1_58-92_ARCHIVE_2BK2","NEON",58.0,92.0,,1202.2
"4f3d8ad5-7871-4596-93aa-456539559dcb","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BW","2Bw","2012-09-18","2012-09-18","9_WOODWORTH_PIT1_16-32_ARCHIVE_2BW","NEON",16.0,32.0,,1200.3
"7eda40ee-570e-41fe-8b4a-56b48d9bbfb2","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_AP","Ap","2012-09-18","2012-09-18","9_WOODWORTH_PIT1_6-16_ARCHIVE_AP","NEON",6.0,16.0,,1200.3
"3b8ea602-ebfe-4764-b50b-6b9ba302fb5b","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BK1","2Bk1","2012-09-18","2012-09-18","9_WOODWORTH_PIT1_32-58_ARCHIVE_2BK1","NEON",32.0,58.0,,1201.7
"23efe66c-fc57-458a-b330-97715adf28e2","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BCK","2BCk","2012-09-18","2012-09-18","9_WOODWORTH_PIT1_92-133_ARCHIVE_2BCK","NEON",92.0,133.0,,1202.1
"5e422839-0171-4d64-9354-278abe068d84","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_AO","AO","2012-09-18","2012-09-18","9_WOODWORTH_PIT1_0-6_ARCHIVE_AO","NEON",0.0,6.0,,1200.3
