uid,domainID,siteID,pitNamedLocation,pitID,horizonID,horizonName,setDate,collectDate,archiveID,archiveLaboratoryName,archiveTopDepth,archiveBottomDepth,remarks,sampleMass
"1aa72c77-ca6a-4e80-8142-df4aa237c59d","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_CGJJF2/OAJJF2","Cgjff/Oajjf","2016-05-14","2016-05-14","D18_BARR_PIT1_ARCHIVE_110-180_CGJJF2/OAJJF2","NEON",110.0,180.0,,3600.3
"5022dc56-52f9-41d0-b566-345443c74876","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_WF","Wf","2016-05-14","2016-05-14",,,,,,
"d6506b3d-f252-4a71-b6b1-ea73e796741d","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_CGJJ/OAJJ","Cgjj/Oajj","2016-05-14","2016-05-14","D18_BARR_PIT1_ARCHIVE_32-45_CGJJ/OAJJ","NEON",32.0,45.0,,1064.3
"8c8305e0-6845-49e5-a17c-5b734c57da8f","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_OA","Oa","2016-05-14","2016-05-14","D18_BARR_PIT1_ARCHIVE_7-32_OA","NEON",7.0,32.0,,1220.2
"dd6e384c-57ec-4497-bb84-f8297d803b46","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_OAJJF1/CGJJF1","Oaf/Cgjjf","2016-05-14","2016-05-14","D18_BARR_PIT1_ARCHIVE_58-110_OAJJF1/CGJJF1","NEON",58.0,110.0,,3600.0
"f09aba73-2695-412a-9f57-e66b6edec232","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_OE","Oe","2016-05-14","2016-05-14","D18_BARR_PIT1_ARCHIVE_0-7_OE","NEON",0.0,7.0,,21.8
