uid,domainID,siteID,pitNamedLocation,pitID,horizonID,biogeoID,horizonName,biogeoHorizonProportion,biogeoSampleType,setDate,collectDate,coarseFrag2To5,coarseFrag5To20,sandTotal,siltTotal,clayTotal,carbonateClay,clayFineContent,siltFineContent,siltCoarseContent,sandVeryFineContent,sandFineContent,sandMediumContent,sandCoarseContent,sandVeryCoarseContent,carbonTot,nitrogenTot,sulfurTot,estimatedOC,airDryOvenDry,alMjelm,caMjelm,feMjelm,kMjelm,mgMjelm,mnMjelm,naMjelm,pMjelm,siMjelm,srMjelm,tiMjelm,zrMjelm,phCacl2,phH2o,ec12pre,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,laboratoryName,labProjID,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,remarks
"e8e1b4d8-28b6-4f2c-a11d-23c535bc6de7","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BK1","10_CPER_PIT1_81-137_BIOGEO_BK1","Bk1",1.0,"Regular","2012-08-13","2012-08-13",5,3,60.2,17.2,22.6,,,6.9,10.3,16.9,29.5,12.7,1.0,0.1,7.5,0.40,0.10,2.0,1.028,54539,21505,18006,19017,6437,393,5426,528,326319,235,2626,117,7.9,8.4,0.22,,50,55.7,0.5,6.8,0.2,20.7,,63.2,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",81.0,137.0,109.0,
"78133fe7-7f03-4cd9-9363-5a24ef74679d","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BK2","10_CPER_PIT1_137-181_BIOGEO_BK2","Bk2",1.0,"Regular","2012-08-13","2012-08-13",17,20,59.3,19.8,20.9,,,9.5,10.3,18.8,26.1,13.6,0.5,0.3,5.5,0.10,0.00,1.0,1.023,53742,20116,17299,20879,5592,384,5834,430,336133,207,2532,111,7.9,8.4,0.74,0,40,52.1,0.4,5.9,0.5,17.1,,58.9,100,,,,,,0.0,5.1,1.8,0.0,1.16,0.3,39.20,1.7,0.1,2.2,3.9,0.0,0.0,0.0,8.0,,6.1,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",137.0,181.0,159.0,
"3836989c-d5a4-460e-97c0-b197651b693f","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BT1","10_CPER_PIT1_30-54_BIOGEO_BT1","Bt1",1.0,"Regular","2012-08-13","2012-08-13",1,4,66.5,13.7,19.8,,,6.1,7.6,12.3,33.3,18.0,2.7,0.2,4.6,0.70,0.20,4.0,1.021,51862,4948,17009,22224,4019,389,5696,335,363537,164,2370,109,6.7,7.5,0.17,,0,11.8,0.6,3.7,0.0,15.7,,16.1,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",30.0,54.0,42.0,
"9baa8238-1250-4140-a1e8-0db220961c4b","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BA","10_CPER_PIT1_10-30_BIOGEO_BA","BA",1.0,"Regular","2012-08-13","2012-08-13",11,7,73.8,14.3,11.9,,,6.9,7.4,15.8,33.1,21.6,2.3,1.0,6.3,0.70,0.30,6.0,1.011,41968,3708,13254,21086,2206,496,5819,423,322481,135,2161,78,6.1,6.9,0.09,,0,6.9,0.4,1.6,0.0,8.8,,8.9,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",10.0,30.0,20.0,
"90b3dbc3-e7e1-4055-9c34-ce023ab9f986","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_A","10_CPER_PIT1_0-10_BIOGEO_A","A",1.0,"Regular","2012-08-13","2012-08-13",6,2,71.5,16.6,11.9,,,7.4,9.2,16.5,33.3,18.3,3.2,0.2,8.4,1.00,0.40,8.0,1.012,41027,5279,13362,22165,2597,430,6223,458,347470,150,2333,95,7.3,7.8,0.18,,0,11.7,0.5,1.5,0.0,9.8,,13.7,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",0.0,10.0,5.0,
"fc3f94b0-3c4b-4c58-a0bb-993ed9896a0d","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_2C","10_CPER_PIT1_181-200_BIOGEO_2C","2C",1.0,"Regular","2012-08-13","2012-08-13",39,29,52.9,21.3,25.8,,,12.8,8.5,15.4,26.3,8.8,2.0,0.4,3.5,0.60,0.00,0.0,1.029,58538,15595,17970,19131,5487,332,4717,389,341542,164,2696,109,7.9,8.3,0.42,,30,48.9,0.4,6.4,0.7,22.2,,56.4,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",181.0,200.0,190.5,
"88d8ddc2-1a43-429e-afad-f450013cf6cf","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BT2","10_CPER_PIT1_54-81_BIOGEO_BT2","Bt2",1.0,"Regular","2012-08-13","2012-08-13",1,0,48.6,27.8,23.6,,,11.8,16.0,22.7,18.2,6.8,0.8,0.1,4.2,1.00,0.20,4.0,1.026,54293,6006,17389,20437,5177,329,5363,275,347871,188,2576,120,7.5,8.1,0.18,,0,15.7,0.6,5.1,0.0,19.4,,21.4,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",54.0,81.0,67.5,
