uid,domainID,siteID,pitNamedLocation,pitID,horizonID,horizonName,setDate,collectDate,horizonTopDepth,horizonBottomDepth,nrcsDescriptionID,remarks
"3b3becf8-532a-459d-acde-4f1c3ca87107","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_CR","Cr","2015-04-10","2015-04-10",161.0,203.0,"S2015PR055001",
"6497901d-1909-4e8a-95fb-ee0134ba79fd","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_BK3","Bk3","2015-04-10","2015-04-10",86.0,105.0,"S2015PR055001",
"7af014e5-ed91-4544-b5e4-13cfd14080d3","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_A","A","2015-04-10","2015-04-10",0.0,30.0,"S2015PR055001",
"437dfab6-b4d8-4f02-9a64-a19eb846f573","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_BK2","Bk2","2015-04-10","2015-04-10",55.0,86.0,"S2015PR055001",
"bab4a071-5aea-4455-91d5-427f44245699","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_BK1","Bk1","2015-04-10","2015-04-10",30.0,55.0,"S2015PR055001",
"a09265e5-f44c-4d53-a9cc-ba5e4263883e","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_C","C","2015-04-10","2015-04-10",126.0,161.0,"S2015PR055001",
"0c19d025-88f4-49a0-8659-c7ade02419bb","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_BCK","BCk","2015-04-10","2015-04-10",105.0,126.0,"S2015PR055001",
