uid,domainID,siteID,pitNamedLocation,pitID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,soilSeries,soilFamily,soilSubgroup,soilGreatGroup,soilSuborder,soilOrder,samplingProtocolVersion,recordedByA,recordedByB,recordedByC,recordedByD,recordedByE,soilProfileDescriberA,soilProfileDescriberB,soilProfileDescriberC,soilProfileDescriberD,soilProfileDescriberE,soilProfileDescriberF,soilProfileDescriberInst,pitDepth,nrcsDescriptionID
"81a8dec5-edb6-46fc-9049-b5cd96539e52","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1",17.968820,-66.868880,,1.5,133.0,,"2015-04-10","2015-04-10","Altamira","Coarse-loamy - carbonatic - isohyperthermic Typic Haplocalcids","Typic Haplocalcids","Haplocalcids","Calcids","Aridisol","NEON.DOC.001307vA","Rommel Zulueta","Josh Roberti","David Durden",,,"zOrmnyPBsIVk/36syHNUww==","8yLPS6+jvnXhlic5luBm0A==",,,,,"Natural Resource Conservation Service",200.0,"S2015PR055001"
