uid,domainID,siteID,pitNamedLocation,pitID,horizonID,horizonName,setDate,collectDate,archiveID,archiveLaboratoryName,archiveTopDepth,archiveBottomDepth,remarks,sampleMass
"be2f32a9-656e-4c71-b9e0-3d168a75b87e","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_C","Cd","2015-06-16","2015-06-16","5_STEI_PIT1_ARCHIVE_148-200_C","NEON",148.0,200.0,,3600.4
"a3035114-4971-4655-9d1d-14e7fdbac0c0","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_E/B","E/B","2015-06-16","2015-06-16","5_STEI_PIT1_ARCHIVE_36-61_E/B","NEON",36.0,61.0,,3600.5
"3a5a6314-ca9c-4f97-8d6b-6ef6a735fd42","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BT2","Bt2","2015-06-16","2015-06-16","5_STEI_PIT1_ARCHIVE_78-109_BT2","NEON",78.0,109.0,,3600.3
"b22e674c-bff0-43d6-8720-0f43c2f33f18","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BS2","Bs2","2015-06-16","2015-06-16","5_STEI_PIT1_ARCHIVE_28-36_BS2","NEON",28.0,36.0,,3600.5
"bb787591-cce5-4f61-8f20-bd3ac5f467cc","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_A","A","2015-06-16","2015-06-16","5_STEI_PIT1_ARCHIVE_0-14_A","NEON",0.0,14.0,,3600.1
"06621c99-104e-48b9-8456-0d499df5a846","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BC","BC","2015-06-16","2015-06-16","5_STEI_PIT1_ARCHIVE_109-148_BC","NEON",109.0,148.0,,3600.6
"6e875a17-c019-4de3-b39a-e657b1b1bf35","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BT1","Bt1","2015-06-16","2015-06-16","5_STEI_PIT1_ARCHIVE_61-78_BT1","NEON",61.0,78.0,,3600.6
"827b1935-e627-4682-809d-a951604d377b","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BS1","Bs1","2015-06-16","2015-06-16","5_STEI_PIT1_ARCHIVE_14-28_BS1","NEON",14.0,28.0,,3600.1
