uid,domainID,siteID,pitNamedLocation,pitID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,soilSeries,soilFamily,soilSubgroup,soilGreatGroup,soilSuborder,soilOrder,samplingProtocolVersion,recordedByA,recordedByB,recordedByC,recordedByD,recordedByE,soilProfileDescriberA,soilProfileDescriberB,soilProfileDescriberC,soilProfileDescriberD,soilProfileDescriberE,soilProfileDescriberF,soilProfileDescriberInst,pitDepth,nrcsDescriptionID
"e06b88b6-d1bc-4c86-90a9-8dd4673fa175","D05","STEI","MEGAPT100996","D05_STEI_PIT1",45.507600,-89.588800,,4.3,484.0,,"2015-06-16","2015-06-16","Pesabic","Coarse-loamy - mixed - superactive - frigid Alfic Epiaquods","Alfic Epiaquods","Epiaquods","Aquod","Spodosol","NEON.DOC.001307vB","David Durden","Rommel Zulueta","Ed Ayers",,,"zulSnE+FPWAQS9HmBmyNsg==","lQFWaX8ND5705tcIYNRHzQ==","hiCTQ8wPLNkzUEz8fDOhBw==",,,,"Natural Resource Conservation Service",200.0,"2015WI069001"
