uid,domainID,siteID,pitNamedLocation,pitID,horizonID,biogeoID,horizonName,biogeoHorizonProportion,biogeoSampleType,setDate,collectDate,coarseFrag2To5,coarseFrag5To20,sandTotal,siltTotal,clayTotal,carbonateClay,clayFineContent,siltFineContent,siltCoarseContent,sandVeryFineContent,sandFineContent,sandMediumContent,sandCoarseContent,sandVeryCoarseContent,carbonTot,nitrogenTot,sulfurTot,estimatedOC,airDryOvenDry,alMjelm,caMjelm,feMjelm,kMjelm,mgMjelm,mnMjelm,naMjelm,pMjelm,siMjelm,srMjelm,tiMjelm,zrMjelm,phCacl2,phH2o,ec12pre,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,laboratoryName,labProjID,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,remarks
"fb0d76bd-8e99-4aea-a342-d12ffc6feb6b","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BTKY","6_KONZACORE_PIT1_BIOGEO_89-132_B1T","Btky",1.0,"Regular","2014-06-24","2014-06-24",0,0,7.2,63.9,28.9,0.0,,32.0,31.9,5.5,1.1,0.3,0.2,0.1,2.7,1.60,0.10,2.0,1.044,63362,8505,25193,21166,7189,521,10180,582,323073,182,4271,186,7.8,8.1,1.24,0,0,17.4,0.4,6.6,5.3,21.0,,29.7,100,,,,,,0.0,6.9,15.0,0.0,3.38,0.0,70.70,2.3,0.1,3.5,25.0,0.1,0.2,0.0,7.5,,15.5,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",89.0,132.0,110.5,
"277f7c10-7f8f-4c4c-9499-d9479f9b8e5e","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_2BCY","6_KONZACORE_PIT1_BIOGEO_132-164_2BC","2BCy",1.0,"Regular","2014-06-24","2014-06-24",0,0,11.6,54.3,34.1,0.0,,24.7,29.6,9.5,1.4,0.4,0.2,0.1,3.3,1.60,0.10,3.0,1.039,59874,4922,24720,19268,5561,615,7563,393,330546,114,4401,184,7.7,8.2,0.90,0,0,13.8,0.4,5.2,3.8,18.7,,23.2,100,,,,,,0.0,5.9,18.3,0.0,3.03,0.0,56.40,1.1,0.1,2.7,21.4,0.0,0.3,0.0,7.6,,7.4,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",132.0,164.0,148.0,
"b19f8dbd-45d8-44ac-975f-ef0338fd2e9f","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BT1","6_KONZACORE_PIT1_BIOGEO_10-26_BT1","Bt1",1.0,"Regular","2014-06-24","2014-06-24",0,0,5.1,54.8,40.1,,,21.9,32.9,4.1,0.8,0.1,0.1,0.0,23.4,3.30,0.10,23.0,1.056,67618,6382,30282,17937,6963,510,7167,408,301346,121,4075,186,5.4,6.5,0.12,,,18.7,1.1,7.1,0.3,32.0,,27.2,85,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",10.0,26.0,18.0,
"11869cc7-f713-470f-bef3-e9435390fce2","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_A","6_KONZACORE_PIT1_BIOGEO_0-10_A","A",1.0,"Regular","2014-06-24","2014-06-24",0,0,5.3,61.9,32.8,,,23.0,38.9,4.3,0.7,0.1,0.2,0.0,42.9,4.80,0.30,43.0,1.045,55826,6476,22298,17858,5182,474,7674,530,306994,124,4006,212,5.9,6.7,0.22,,,18.6,1.6,5.0,0.0,27.1,,25.2,93,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",0.0,10.0,5.0,
"caea9e45-ad52-4c51-b78d-1caeb4ab60a1","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BT2","6_KONZACORE_PIT1_BIOGEO_26-66_BT2","Bt2",1.0,"Regular","2014-06-24","2014-06-24",0,0,2.8,53.0,44.2,,,24.2,28.8,2.3,0.2,0.2,0.1,0.0,11.5,2.20,0.00,12.0,1.059,69652,8325,32595,18002,8146,634,8322,474,306177,154,4081,186,6.9,7.8,0.29,,,22.7,0.6,9.2,2.3,33.2,,34.8,100,,,,,,0.0,1.8,1.2,0.0,0.61,0.0,68.60,3.0,0.0,0.6,3.7,0.1,0.0,0.0,6.9,,0.7,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",26.0,66.0,46.0,
"5d795d1b-ddf1-4b8e-8ce1-d04a68de0d99","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BT2","6_KONZACORE_PIT1_BIOGEO1","Bt2",1.0,"Audit","2014-06-24","2014-06-24",0,0,2.8,52.2,45.0,,,25.7,26.5,2.3,0.2,0.2,0.1,0.0,11.3,2.30,0.10,11.0,1.062,71430,8111,31701,18179,8182,645,8322,447,312480,154,4122,182,7.0,7.8,0.19,,0,25.5,0.7,9.5,2.7,32.4,,38.4,100,,,,,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",26.0,66.0,46.0,
"6b536806-8918-494d-abf4-5be852c91c22","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_3BT","6_KONZACORE_PIT1_BIOGEO_164-200_3BT","3Bt",1.0,"Regular","2014-06-24","2014-06-24",0,0,11.4,46.9,41.7,0.0,,18.6,28.3,9.1,1.3,0.3,0.4,0.3,3.4,1.70,0.10,3.0,1.051,68288,5183,29476,19188,6151,590,6132,356,329715,95,4293,189,7.6,8.2,0.68,0,0,16.5,0.5,5.7,3.6,22.6,,26.3,100,,,,,,0.1,3.3,13.6,0.0,1.97,0.0,67.10,0.9,0.0,1.4,14.1,0.1,0.2,0.1,7.6,,2.6,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",164.0,200.0,182.0,
"60113373-4893-4cb1-9103-16d0f2431d02","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BTKSS","6_KONZACORE_PIT1_BIOGEO_66-89_BTSS","Btkss",1.0,"Regular","2014-06-24","2014-06-24",0,0,5.9,61.1,33.0,0.0,,29.5,31.6,3.4,0.6,0.9,0.6,0.4,6.7,1.90,0.20,4.0,1.054,65782,15454,29239,19907,8241,774,10148,610,305255,216,3872,180,7.8,8.4,0.85,0,20,35.5,0.4,8.8,4.8,26.3,,49.5,100,,,,,,0.1,3.1,9.0,0.0,1.90,0.1,69.20,2.8,0.0,1.7,14.6,0.2,0.0,0.0,7.8,,5.7,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2014KS161502",66.0,89.0,77.5,
