uid,domainID,siteID,pitNamedLocation,pitID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,soilSeries,soilFamily,soilSubgroup,soilGreatGroup,soilSuborder,soilOrder,samplingProtocolVersion,recordedByA,recordedByB,recordedByC,recordedByD,recordedByE,soilProfileDescriberA,soilProfileDescriberB,soilProfileDescriberC,soilProfileDescriberD,soilProfileDescriberE,soilProfileDescriberF,soilProfileDescriberInst,pitDepth,nrcsDescriptionID
"f9973652-2aed-4acb-a180-74368381c1bf","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1",37.006472,-119.005758,,6.0,2145.0,,"2016-08-09","2016-08-09","Deadman","Coarse-loamy - mixed - superactive - frigid Pachic Humixerepts","Pachic Humixerepts","Humixerepts","Xerept","Inceptisol","NEON.DOC.001307vB","Rommel Zulueta","Josh Roberti",,,,"Wh4TM1sphWvWOSpP3dq/ig==","8aaZsVV6t81qRc1KOrblGQ==","qDIgySpxMdMyNbOAMdrfTA==",,,,"Natural Resource Conservation Service",230.0,"S2016CA016002"
