uid,domainID,siteID,pitNamedLocation,pitID,horizonID,biogeoID,horizonName,biogeoHorizonProportion,biogeoSampleType,setDate,collectDate,coarseFrag2To5,coarseFrag5To20,sandTotal,siltTotal,clayTotal,carbonateClay,clayFineContent,siltFineContent,siltCoarseContent,sandVeryFineContent,sandFineContent,sandMediumContent,sandCoarseContent,sandVeryCoarseContent,carbonTot,nitrogenTot,sulfurTot,estimatedOC,airDryOvenDry,alMjelm,caMjelm,feMjelm,kMjelm,mgMjelm,mnMjelm,naMjelm,pMjelm,siMjelm,srMjelm,tiMjelm,zrMjelm,phCacl2,phH2o,ec12pre,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,laboratoryName,labProjID,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,remarks
"3667a844-8317-4380-9671-8b3bff33b471","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_A2","D08_TALLADEGA_PIT1_BIOGEOCHEM_10-25CM_A2","A2",1.0,"Regular","2014-01-13","2014-01-13",11,26,89.5,7.4,3.1,,,5.3,2.1,2.6,30.5,52.5,3.7,0.2,8.7,1.10,0.10,9.0,1.002,13116,102,6555,1296,327,70,211,163,380157,12,2217,95,4.4,5.3,0.02,,,0.0,0.1,0.0,0.0,2.3,88,0.1,4,0.8,0.7,,0.2,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USAL029",10.0,25.0,17.5,
"3b67623d-0c83-4107-bcb8-c4cf23065729","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_BC","D08_TALLADEGA_PIT1_BIOGEOCHEM_75-93_BC","Bc",1.0,"Regular","2014-01-13","2014-01-13",0,0,87.6,3.8,8.6,,,2.7,1.1,2.1,20.3,63.1,2.0,0.1,0.7,0.60,0.10,1.0,1.002,27618,50,8664,1813,496,56,180,148,375615,13,1646,51,4.2,5.0,0.02,,,0.0,0.1,0.1,0.0,1.6,80,0.2,13,1.0,0.8,,0.1,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USAL029",75.0,93.0,84.0,
"d4007246-3215-4c10-b9e0-c555ce379e0c","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_BT","D08_TALLADEGA_PIT1_BIOGEOCHEM_37-75_BT","Bt",1.0,"Regular","2014-01-13","2014-01-13",7,4,78.4,9.2,12.4,,,6.4,2.8,2.2,13.0,57.3,5.7,0.2,1.8,0.70,0.10,2.0,1.003,40919,75,16672,2947,808,76,284,197,348923,20,2945,88,4.1,4.8,0.02,,,0.0,0.1,0.0,0.0,2.6,94,0.1,4,1.8,1.7,,0.0,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USAL029",37.0,75.0,56.0,
"2fd1a2f5-f725-44d6-997b-b7693b5b4dc6","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_C2","D08_TALLADEGA_PIT1_BIOGEOCHEM_130-200_C2","C2",1.0,"Regular","2014-01-13","2014-01-13",0,0,90.2,3.2,6.6,,,1.8,1.4,0.6,15.5,68.7,5.3,0.1,0.6,0.80,0.00,1.0,1.001,23360,55,7118,956,422,70,126,169,383706,12,1568,47,4.3,5.1,0.02,,,0.0,0.0,0.1,0.0,1.6,86,0.1,6,0.7,0.6,,0.1,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USAL029",130.0,200.0,165.0,
"0be0dad0-8716-4f62-b367-474488ba16c5","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_A1","D08_TALLADEGA_PIT1_BIOGEOCHEM_0-10CM_A1","A1",1.0,"Regular","2014-01-13","2014-01-13",12,35,90.7,6.3,3.0,,,5.1,1.2,2.7,21.0,63.4,3.3,0.3,23.6,1.30,0.10,24.0,1.003,9267,316,6565,488,263,88,147,71,355329,11,1799,67,4.0,5.0,0.05,,,0.6,0.0,0.1,0.0,4.1,53,0.7,17,1.5,0.8,,1.3,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USAL029",0.0,10.0,5.0,
"15e19a7e-5099-4cc9-be52-abb81163bd55","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_C1","D08_TALLADEGA_PIT1_BIOGEOCHEM_93-130_C1","C1",1.0,"Regular","2014-01-13","2014-01-13",0,0,91.7,3.0,5.3,,,2.0,1.0,1.2,23.6,61.4,5.4,0.1,0.5,0.50,0.00,1.0,1.001,17121,53,4851,695,254,38,111,177,392605,11,1217,46,4.3,5.1,0.02,,,0.0,0.0,0.1,0.0,0.8,80,0.1,13,0.5,0.4,,0.1,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USAL029",93.0,130.0,111.5,
"08db8d27-2ab4-407a-9ab7-b39bf3598163","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_BE","D08_TALLADEGA_PIT1_BIOGEOCHEM_25-37_BE","BE",1.0,"Regular","2014-01-13","2014-01-13",16,23,87.8,8.8,3.4,,,6.0,2.8,2.8,19.4,61.2,4.3,0.1,3.3,0.60,0.00,3.0,1.002,12070,65,5363,889,298,43,163,157,379102,12,2149,70,4.5,5.3,0.02,,,0.0,0.1,0.0,0.0,1.7,83,0.1,6,0.6,0.5,,0.0,,,,,,,,,,,,,,,,,,,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USAL029",25.0,37.0,31.0,
