uid,domainID,siteID,pitNamedLocation,pitID,horizonID,bulkDensID,horizonName,setDate,collectDate,laboratoryName,labProjID,bulkDensCenterDepth,bulkDensTopDepth,bulkDensBottomDepth,bulkDensHorizonProportion,bulkDensSampleType,bulkDensExclCoarseFrag,remarks
"1e310e95-c5ab-494b-925a-f16ee7fdb2a6","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E'1","3_DISNEY_PIT1_75-85_BULKD_E'1","E'1","2013-02-04","2013-02-04","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",80.0,75.0,85.0,1.0,"Regular",1.8402,
"0b0a13c5-a807-4001-ab51-762ef275bb09","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_BH2","3_DISNEY_PIT1_55-65_BULKD_BH2","Bh2","2013-02-04","2013-02-04","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",60.0,55.0,65.0,1.0,"Regular",1.5087,
"b7942e1f-0cac-4b84-911d-f91b926b98da","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_AE","3_DISNEY_PIT1_16-26_BULKD_AE","AE","2013-02-04","2013-02-04","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",21.0,16.0,26.0,1.0,"Regular",1.4589,
"a530ac83-69ba-4c26-8963-ca7ad1e98c4d","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_BH1","3_DISNEY_PIT1_43-53_BULKD_BH1","Bh1","2013-02-04","2013-02-04","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",48.0,43.0,53.0,1.0,"Regular",1.4644,
"04bc713a-65a8-4fa2-a8b1-7e70d1a44508","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E'2","3_DISNEY_PIT1_115-125_BULKD_E'2","E'2","2013-02-04","2013-02-04","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",120.0,115.0,125.0,1.0,"Regular",1.7463,
"9c859640-f957-4c0b-b9b0-c1deef89c429","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_AP","3_DISNEY_PIT1_0-9_BULKD_A","Ap","2013-02-04","2013-02-04","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",4.5,0.0,9.0,1.0,"Regular",1.2280,
"c4f6bc37-61db-4aa1-bb97-9f31db5ad48f","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E","3_DISNEY_PIT1_30-40_BULKD_E","E","2013-02-04","2013-02-04","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",35.0,30.0,40.0,1.0,"Regular",1.4534,
"12492d08-576d-4371-90f2-e5cecfedeb7c","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_B'H","3_DISNEY_PIT1_170-180_BULKD_B'H","B'h","2013-02-04","2013-02-04","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",175.0,170.0,180.0,1.0,"Regular",2.2713,
"fb62c32a-66ff-4fa4-b28d-e6bcb4e50083","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E'3","3_DISNEY_PIT1_136-146_BULKD_E'3","E'3","2013-02-04","2013-02-04","USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",141.0,136.0,146.0,1.0,"Regular",1.8402,
