uid,domainID,siteID,pitNamedLocation,pitID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,soilSeries,soilFamily,soilSubgroup,soilGreatGroup,soilSuborder,soilOrder,samplingProtocolVersion,recordedByA,recordedByB,recordedByC,recordedByD,recordedByE,soilProfileDescriberA,soilProfileDescriberB,soilProfileDescriberC,soilProfileDescriberD,soilProfileDescriberE,soilProfileDescriberF,soilProfileDescriberInst,pitDepth,nrcsDescriptionID
"856be5a9-be7d-4890-be9e-68efbcac6f2e","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1",40.277070,-105.545240,,3.0,2758.0,,"2013-05-31","2013-05-31","No series matches description","Loamy-skeletal - mixed - superactive Ustic Haplocryolls","Ustic Haplocryolls","Haplocryolls","Cryoll","Mollisol","NEON.DOC.001307vA","Ed Ayres","Rommel Zulueta","Josh Roberti",,,"O4+vonUL7auarEjkIN/OQQ==",,,,,,"Natural Resource Conservation Service",,"2013CO069001"
